title,company,location,description,redirect_url,salary_min,salary_max,created
Senior Data Engineer,Adria Solutions,"Manchester, Greater Manchester","Senior Data Engineer - Greater Manchester An exciting opportunity has arisen for a Senior Data Engineer to join my clients dynamic and growing data team. In this role, you will work across the full data lifecyclestreaming, enrichment, and curationwithin a cloud-based environment. You will be responsible for ensuring data quality, integrating key data sets, and supporting the insights and data science teams. As part of this role, you will also develop your expertise in Artificial Intelligence (A…",https://www.adzuna.co.uk/jobs/details/5110209963?utm_medium=api&utm_source=9b195f40,70000,70000,2025-03-25T13:12:29Z
Senior Software Engineer (Reporting),Kitman Labs,"Manchester, Greater Manchester","Kitman Labs is a global human performance company, disrupting and transforming the way the sports industry uses data to increase the performance of the world's top athletes. Driven by a passion to innovate in the areas of sports performance, analytics and user experience, we have assembled a team of the industry’s top data scientists, sports performance scientists, product specialists and engineers. The company received recognition by Fast Company in 2019 as one of the most innovative companies…",https://www.adzuna.co.uk/jobs/details/4989745130?utm_medium=api&utm_source=9b195f40,55668.4,55668.4,2024-12-26T12:34:26Z
Senior Product Manager,Peak AI,"Manchester Science Park, Manchester","The Opportunity Our mission is to change the way the world works by democratizing AI for every business, and to build a great company that everyone loves being a part of. These two goals haven’t changed since the days when Peak was little more than an idea forming in the heads of our founders Richard, Atul and Dave. At Peak, we’re revolutionizing inventory and pricing optimization with the only AI platform that consistently delivers real commercial gains. By joining our team, you’ll contribute …",https://www.adzuna.co.uk/jobs/details/5060599448?utm_medium=api&utm_source=9b195f40,90895.1,90895.1,2025-02-22T14:46:14Z
AI Placement Analyst,"PRGX Global, Inc","Manchester Science Park, Manchester","AI Placement Analyst | Student Placement Undergraduate Sandwich Year Programme JOB DUTIES & RESPONSIBILITIES: · Collect, process, and analyse large datasets to extract meaningful insights. · Apply machine learning algorithms and statistical models to large datasets to identify trends, patterns, and relationships. · Collaborate with cross-functional teams to understand business objectives and develop data-driven solutions. · Design and implement end-to-end machine learning pipelines, from data p…",https://www.adzuna.co.uk/jobs/details/5115868524?utm_medium=api&utm_source=9b195f40,42825.47,42825.47,2025-03-28T14:59:20Z
Secure Software Engineer - eDV cleared,Forward Role,"Manchester, Greater Manchester","Secure Software Engineer – eDV cleared Package - £55,000 - £95,000 (depending in experience level) Benefits – DV Bonus plus excellent benefits Relocation assistance for UK based candidates to Manchester, Cheltenham or London. Join a trusted leader in National Security technology solutions. Are you passionate about using cutting-edge cyber technology to protect the UK? Do you enjoy solving technical cyber problems? As part of our clients growing National Security team, you'll work on high-impact…",https://www.adzuna.co.uk/jobs/details/5107167625?utm_medium=api&utm_source=9b195f40,95000,95000,2025-03-23T01:18:28Z
BI Analyst,In Technology Group,"Rusholme, Manchester","Job Title: Business Intelligence (BI) Analyst Location: Manchester City Centre (2 days a week onsite) Salary: £40,000 - £50,000 DOE Job Description: As a BI Analyst, you will play a crucial role in supporting data-driven strategies. You'll develop, analyse, and maintain data models and dashboards to empower teams with meaningful insights. The client is a consultancy based in the heart of Manchester who support companies all across the North West. We're particularly looking for someone experienc…",https://www.adzuna.co.uk/jobs/land/ad/5111458138?se=OkM7o78Q8BGsyQr5bSZXLA&utm_medium=api&utm_source=9b195f40&v=4F3D23C428DA0D98BAF7D557130871E2F0C6D414,40000,50000,2025-03-26T02:09:44Z
BI Analyst,In Technology Group Limited,"Manchester, Greater Manchester","Job Title: Business Intelligence (BI) Analyst Location: Manchester City Centre (2 days a week onsite) Salary: £40,000 - £50,000 DOE Job Description: As a BI Analyst, you will play a crucial role in supporting data-driven strategies. You'll develop, analyse, and maintain data models and dashboards to empower teams with meaningful insights. The client is a consultancy based in the heart of Manchester who support companies all across the North West. We're particularly looking for someone experienc…",https://www.adzuna.co.uk/jobs/details/5111245249?utm_medium=api&utm_source=9b195f40,40000,50000,2025-03-25T20:09:35Z
Quantitative Analyst AI Focus - Manchester,Circle Recruitment,"Manchester, Greater Manchester","Quantitative Analyst (AI Focus) - Manchester Quantitative Analyst with a strong focus on Artificial Intelligence / Machine Learning, Statistical modelling & Time Series analysis is required to join a dynamic team in Manchester. This is a fantastic opportunity for a data-driven professional with expertise in quantitative methods, machine learning, and AI-driven analytics to play a pivotal role in the organisation. Experience: - 3 years of commercial experience in a Statistical Analysis / Forecas…",https://www.adzuna.co.uk/jobs/details/5110452701?utm_medium=api&utm_source=9b195f40,50000,70000,2025-03-25T14:57:49Z
Data Engineer,Adria Solutions,"Manchester, Greater Manchester","Data Engineer Databricks, Azure & Python An exciting opportunity has arisen for a Data Engineer to join my clients dynamic and growing data team. This role is ideal for someone with strong Databricks, Azure, and Python expertise who is eager to work across the full data lifecyclestreaming, enrichment, and curationwithin a cutting-edge Azure cloud environment. As part of this role, you will be responsible for designing, developing, and maintaining scalable data pipelines, ensuring data quality, …",https://www.adzuna.co.uk/jobs/details/5074267145?utm_medium=api&utm_source=9b195f40,65000,65000,2025-03-04T13:43:05Z
Principal Data Analyst,Auto Trader,"Manchester, Greater Manchester","About Auto Trader Youâve probably heard of Auto Trader, but do you know what weâre all about?&nbsp;&nbsp; Weâre the UKâs leading automotive marketplace, a heritage brand, and a tech darling of the stock market. We bring together vehicle buyers and sellers to give them real choices. Cars may be what we're&nbsp;best known for but weâre also the place for pretty much everything else on wheels, from e-bikes to caravans.&nbsp; In the automotive world, change is a constant, thatâs why we …",https://www.adzuna.co.uk/jobs/details/4977644651?utm_medium=api&utm_source=9b195f40,60000,80000,2024-12-14T08:08:14Z
Lecturer/Senior Lecturer in Cyber Security,Manchester Metropolitan University,"Manchester, Greater Manchester","Manchester Metropolitan University is a pioneer of modern education since its origins in 1824 and sits in the top 200 young universities in the world. 30% of our research is considered world leading (4) and 90% of our research impact is rated ‘world leading' (4) or ‘internationally excellent' (3). Located in the heart of Manchester, a globally recognised centre for digital media with a vibrant and rapidly expanding technology sector. The Department of Computing and Mathematics is a successful a…",https://www.adzuna.co.uk/jobs/details/5048326824?utm_medium=api&utm_source=9b195f40,54979.61,54979.61,2025-02-13T13:29:36Z
Solution Architect,dunnhumby,"Manchester, Greater Manchester","dunnhumby is the global leader in Customer Data Science, empowering businesses everywhere to compete and thrive in the modern data-driven economy. We always put the Customer First. Our mission: to enable businesses to grow and reimagine themselves by becoming advocates and champions for their Customers. With deep heritage and expertise in retail – one of the world’s most competitive markets, with a deluge of multi-dimensional data – dunnhumby today enables businesses all over the world, across …",https://www.adzuna.co.uk/jobs/details/4989219777?utm_medium=api&utm_source=9b195f40,59458.3,59458.3,2024-12-25T12:29:20Z
Data Engineer,NorthWest EHealth,"Manchester, Greater Manchester","Job Purpose: To develop, enhance and maintain the data pipelines and data infrastructure across NWEH’s software products. To provide expertise and guidance for all data related work across the business. Key accountabilities: · The development, performance, management, and troubleshooting of the ETL processes, data pipelines and data infrastructure supporting NWEH’s software and service products · The effective and reliable operation of NWEH’s data pipelines and ETL processes · Appropriate adopt…",https://www.adzuna.co.uk/jobs/details/4977797895?utm_medium=api&utm_source=9b195f40,41101.44,41101.44,2024-12-14T11:33:42Z
Entry-Level Data Analyst,How to Job Ltd,"Manchester, Greater Manchester","Data Analyst - Tech Industry (Entry-Level) Location: Manchester, UK - Flexible & Remote Working Options Available About Our Client: Our client is a pioneering tech company located in the bustling heart of Manchester, renowned for its innovative approach to leveraging data to drive technological solutions for modern challenges. As they continue to break new ground and expand into exciting markets, they are in search of an Entry-Level Data Analyst. This role is a golden opportunity for those pass…",https://www.adzuna.co.uk/jobs/details/5087078514?utm_medium=api&utm_source=9b195f40,37000,42000,2025-03-11T13:39:14Z
Solution Architect,dh internal,"Manchester, Greater Manchester","dunnhumby is the global leader in Customer Data Science, empowering businesses everywhere to compete and thrive in the modern data-driven economy. We always put the Customer First. Our mission: to enable businesses to grow and reimagine themselves by becoming advocates and champions for their Customers. With deep heritage and expertise in retail – one of the world’s most competitive markets, with a deluge of multi-dimensional data – dunnhumby today enables businesses all over the world, across …",https://www.adzuna.co.uk/jobs/details/4987147051?utm_medium=api&utm_source=9b195f40,66475.42,66475.42,2024-12-23T12:29:33Z
Lecturer in Real Estate (Teaching and Research),The University of Manchester,"Manchester, Greater Manchester","We are excited to be recruiting new faculty to the following areas of real estate: Lecturer in Real Estate with an expertise in one or more of real estate economics, valuation, finance, real estate law, and investment This appointment forms part of an ambitious plan for further developing the research and teaching capacity in the Department of Planning, Property and Environmental Management in the School of Environment, Education and Development. The post is intended to strengthen the research …",https://www.adzuna.co.uk/jobs/details/5080193910?utm_medium=api&utm_source=9b195f40,41671,57422,2025-03-07T03:23:29Z
Real Estate Assistant - Data & Analytics,Latham & Watkins LLP,"Manchester Science Park, Manchester","Latham & Watkins is a global law firm consistently ranked among the top firms in the world. The success of our firm is largely determined by our commitment to hire and develop the very best and brightest, creating a team that provides our clients with the highest quality of work and service. We are driven by our core values: respect, innovation, and collaboration. The Real Estate Assistant – Data & Analytics is an integral part of Latham’s Real Estate/ Workplace Experience team. This role will …",https://www.adzuna.co.uk/jobs/details/5089085136?utm_medium=api&utm_source=9b195f40,42993.25,42993.25,2025-03-12T17:14:39Z
Lecturer in Real Estate (Teaching and Research),The University of Manchester,"Manchester Science Park, Manchester","We are excited to be recruiting new faculty to the following areas of real estate: Lecturer in Real Estate with an expertise in one or more of real estate economics, valuation, finance, real estate law, and investment This appointment forms part of an ambitious plan for further developing the research and teaching capacity in the Department of Planning, Property and Environmental Management in the School of Environment, Education and Development. The post is intended to strengthen the research …",https://www.adzuna.co.uk/jobs/details/5078304944?utm_medium=api&utm_source=9b195f40,41671,57422,2025-03-06T01:22:15Z
Assistant Analyst,Oscar Technology,"Manchester, Greater Manchester","Role: Assistant Analyst Location: Manchester Salary: £34k - £38k Required Skills: Database Analysis, GIS Software, Python Work Pattern: Hybrid Summary We have a brand new role for an Assistant Analyst to join an exceptional company in the transportation industry, with an office in central Manchester, close to major transport links. The main objectives of the team is to support the company with their local and regional aims. The role will be pivotal in providing key input into the technical deli…",https://www.adzuna.co.uk/jobs/details/5110183734?utm_medium=api&utm_source=9b195f40,34891,39849,2025-03-25T12:36:52Z
Early Career Research Fellow in AI for Environmental Resilience,The University of Manchester,"Manchester Science Park, Manchester","Early Career Research Fellow in AI for Environmental Resilience The University of Manchester invites applications for a post-doctoral Research Fellow in Artificial Intelligence (AI) to work on ""Enhancing Environmental Resilience through AI-driven Analysis of Unstructured Data"", a project funded by the International Science Partnerships Fund (ISPF) which is managed by the UK Department for Science, Innovation, and Technology and delivered by the British Council. The project will investigate how …",https://www.adzuna.co.uk/jobs/details/5058306915?utm_medium=api&utm_source=9b195f40,36924,45163,2025-02-21T01:16:47Z
Sales Development Representative,Matillion,"Manchester, Greater Manchester","Matillion is The Data Productivity Cloud. We are on a mission to power the data productivity of our customers and the world, by helping teams get data business ready, faster. Our technology allows customers to load, transform, sync and orchestrate their data. We are looking for passionate, high-integrity individuals to help us scale up our growing business. Together, we can make a dent in the universe bigger than ourselves. We are now looking for driven Sales Development Representatives to join…",https://www.adzuna.co.uk/jobs/details/5052490456?utm_medium=api&utm_source=9b195f40,52488.43,52488.43,2025-02-16T14:51:43Z
Frontend Engineer,Kitman Labs,"Manchester, Greater Manchester","Kitman Labs is a global human performance company, disrupting and transforming the way the sports industry uses data to increase the performance of the world's top athletes. Driven by a passion to innovate in the areas of sports performance, analytics and user experience, we have assembled a team of the industry’s top data scientists, sports performance scientists, product specialists and engineers. The company received recognition by Fast Company in 2019 as one of the most innovative companies…",https://www.adzuna.co.uk/jobs/details/4862473335?utm_medium=api&utm_source=9b195f40,34622.9,34622.9,2024-09-13T13:26:55Z
Senior Frontend Engineer,Kitman Labs,"Manchester, Greater Manchester","Kitman Labs is a global human performance company, disrupting and transforming the way the sports industry uses data to increase the performance of the world's top athletes. Driven by a passion to innovate in the areas of sports performance, analytics and user experience, we have assembled a team of the industry’s top data scientists, sports performance scientists, product specialists and engineers. The company received recognition by Fast Company in 2019 as one of the most innovative companies…",https://www.adzuna.co.uk/jobs/details/4861358120?utm_medium=api&utm_source=9b195f40,36805.38,36805.38,2024-09-12T13:12:16Z
AI Placement Analyst,PRGX,"Manchester, Greater Manchester","About PRGX Global, Inc ABOUT PRGX We provide the business intelligence to unlock incremental value from data and expand impact across our clients' organizations for healthier whole businesses. PRGX pioneered Recovery Audit nearly 50 years ago and is now the global leader in source-to-pay analytics and margin expansion. PRGX empowers clients in more than 30 countries with the business intelligence to recover $1.2 billion in annual cash flow, unlocking value and improving the overall health of or…",https://www.adzuna.co.uk/jobs/details/5116418459?utm_medium=api&utm_source=9b195f40,47495.52,47495.52,2025-03-28T18:57:31Z
Senior Data Engineer,Connexa,"Manchester, Greater Manchester","Senior Data Engineer - Finance Industry About the CompanyJoin a leading financial services company dedicated to innovation and data-driven decision-making. As we transition from on-premises SQL Server to a modern cloud-based Azure environment, we are investing in cutting-edge technology to enhance our data capabilities. Our team fosters a collaborative culture, supporting continuous learning and the adoption of emerging technologies. Location: Manchester Working Structure: Hybrid working Job Ty…",https://www.adzuna.co.uk/jobs/details/5099887754?utm_medium=api&utm_source=9b195f40,50000,65000,2025-03-19T00:02:15Z
"Lead Machine Learning Engineer, Associate Director 1",Fitch Group,"Manchester, Greater Manchester","Lead Machine Learning Engineer, Associate Director 1 Requisition ID: 47862 Business Unit: Fitch Group Category: Information Technology Location: Manchester, GB Date Posted: Mar 24, 2025 Fitch Group is currently seeking a Lead Machine Learning Engineer, Associate Director based out of our Manchester office. As a leading, global financial information services provider, Fitch Group delivers vital credit and risk insights, robust data, and dynamic tools to champion more efficient, transparent finan…",https://www.adzuna.co.uk/jobs/details/5118831342?utm_medium=api&utm_source=9b195f40,84738.5,84738.5,2025-03-30T18:21:17Z
Senior Software Engineer,Datalex,"Manchester, Greater Manchester","The Role – Senior Software Engineer We are seeking a talented Senior Developer with a strong focus on Python-based AI/ML development, automation, and general software engineering. The successful candidate will play a key role in building and deploying machine learning features and data-driven applications. You will work on end-to-end solutions – from writing robust code and unit tests to developing APIs and integrating machine learning models into our product ecosystem. This role requires a mix…",https://www.adzuna.co.uk/jobs/details/5085230180?utm_medium=api&utm_source=9b195f40,62861.12,62861.12,2025-03-10T14:26:56Z
Data Engineer,Roke,"Rusholme, Manchester","As a Data Engineer, you'll be actively involved in development of mission critical technical solutions that focus on data services for our National Security customers. Roke is a leading technology & engineering company with clients spanning National Security, Defence and Intelligence. You will work alongside our customers to solve their complex and unique challenges. As our next Data Engineer, you'll be managing and developing data pipelines that transform raw data into valuable insights for Ro…",https://www.adzuna.co.uk/jobs/land/ad/5106260615?se=OkM7o78Q8BGsyQr5bSZXLA&utm_medium=api&utm_source=9b195f40&v=1344D2EB1D62468C440AD6F436D31CEDC064570D,44289.78,44289.78,2025-03-22T11:05:45Z
Data Platform Engineer,Zimmer Biomet,"Manchester, Greater Manchester","At Zimmer Biomet, we believe in pushing the boundaries of innovation and driving our mission forward. As a global medical technology leader for nearly 100 years, a patient's mobility is enhanced by a Zimmer Biomet product or technology every 8 seconds. As a Zimmer Biomet team member, you will share in our commitment to providing mobility and renewed life to people around the world. To support our talent team, we focus on development opportunities, robust employee resource groups (ERGs), a flexi…",https://www.adzuna.co.uk/jobs/details/5116418595?utm_medium=api&utm_source=9b195f40,49027.12,49027.12,2025-03-28T18:58:00Z
Engineering Manager,dh internal,"Manchester, Greater Manchester","dunnhumby is the global leader in Customer Data Science, empowering businesses everywhere to compete and thrive in the modern data-driven economy. We always put the Customer First. Our mission: to enable businesses to grow and reimagine themselves by becoming advocates and champions for their Customers. With deep heritage and expertise in retail – one of the world’s most competitive markets, with a deluge of multi-dimensional data – dunnhumby today enables businesses all over the world, across …",https://www.adzuna.co.uk/jobs/details/5117790733?utm_medium=api&utm_source=9b195f40,74330.18,74330.18,2025-03-29T11:43:49Z
Data Engineer - Leading Pharmaceutical Company - Manchester,Noir,"Manchester, Greater Manchester","Data Engineer - Leading Pharmaceutical Company - Manchester (Tech Stack: Data Engineer, Databricks, Python, Power BI, AWS QuickSight, AWS, TSQL, ETL, Agile Methodologies) About the Role: We are seeking a talented and experienced Data Engineer on behalf of our client, a leading Software House. This is a fully remote position, offering the opportunity to work with cutting-edge technologies and contribute to exciting projects in a collaborative environment. About the Role: Our client is seeking an…",https://www.adzuna.co.uk/jobs/details/5119539668?utm_medium=api&utm_source=9b195f40,45000,55000,2025-03-31T05:26:25Z
Web Developer Trainee,ITOL Recruitment,"Manchester, Greater Manchester","Are you looking to benefit from a new career in Web Development? Skills shortages in the IT sector is driving the need for qualified, entry-level career seekers and career changers. We help place graduates from this programme in top UK companies and organisations needing to employ entry-level software development staff that can hit the ground running with up-to-date skills gained from this programme. The best part is you will not need any previous experience as fully accredited training, which …",https://www.adzuna.co.uk/jobs/details/5113834450?utm_medium=api&utm_source=9b195f40,25000,35000,2025-03-27T16:03:31Z
Graduate Data Analyst,Bouygues Energies & Services Contracting,"Withington, Manchester","Bouygues Energies & Services is recruiting a Graduate Data Analyst to work in a small team based in Manchester. The Graduate Data Analyst will play a key role in supporting business operations by analysing data, improving processes and assisting in strategic decision making. The role will work closely with stakeholders in different departments, gaining valuable experience and exposure to real work business challenges in an engineering and construction environment. The Role The successful candid…",https://www.adzuna.co.uk/jobs/land/ad/5079902717?se=OkM7o78Q8BGsyQr5bSZXLA&utm_medium=api&utm_source=9b195f40&v=7E77D6598BBC6F0353B08A7F9CD6D9CF44B1A4BF,32488.31,32488.31,2025-03-06T20:23:41Z
Senior BI Analytics Engineer,Latham & Watkins LLP,"Manchester Science Park, Manchester","Latham & Watkins is a global law firm consistently ranked among the top firms in the world. The success of our firm is largely determined by our commitment to hire and develop the very best and brightest, creating a team that provides our clients with the highest quality of work and service. We are driven by our core values: respect, innovation, and collaboration. The Senior Data Solutions Engineer is an integral part of Latham’s Technology & Information Services team and will be responsible fo…",https://www.adzuna.co.uk/jobs/details/5082966797?utm_medium=api&utm_source=9b195f40,47395.52,47395.52,2025-03-08T17:07:24Z
Sales Director,Executive Talent,"Manchester, Greater Manchester","Purpose of the Role As the Sales Manager, you will enable us to dominate the enterprise AI space by building a world-class sales team within a given vertical. This is a great opportunity for an experienced, enterprise sales manager who loves coaching their team to success and is ready to take advantage of this perfect timing to grow sales exponentially in the UK. The Role We’re looking for someone who can join our sales leadership team and lead one of the growing UK sales teams to success. This…",https://www.adzuna.co.uk/jobs/details/5119760147?utm_medium=api&utm_source=9b195f40,68457.17,68457.17,2025-03-31T12:28:11Z
Trainee Software Developer,ITOL Recruitment,"Manchester, Greater Manchester","Are you looking to benefit from a new career in Software Development? Skills shortages in the IT sector is driving the need for qualified, entry-level career seekers and career changers. We help place graduates from this programme in top UK companies and organisations needing to employ entry-level software development staff that can hit the ground running with up-to-date skills gained from this programme. The best part is you will not need any previous experience as fully accredited training, w…",https://www.adzuna.co.uk/jobs/details/5092177685?utm_medium=api&utm_source=9b195f40,26000,35000,2025-03-13T21:52:24Z
Graduate Data Analyst,Bouygues Energies & Services Contracting,"Chorlton Cum Hardy, Manchester","Bouygues Energies & Services is recruiting a Graduate Data Analyst to work in a small team based in Manchester. The Graduate Data Analyst will play a key role in supporting business operations by analysing data, improving processes and assisting in strategic decision making. The role will work closely with stakeholders in different departments, gaining valuable experience and exposure to real work business challenges in an engineering and construction environment. The Role The successful candid…",https://www.adzuna.co.uk/jobs/details/5080033973?utm_medium=api&utm_source=9b195f40,29151.71,29151.71,2025-03-07T00:10:31Z
Senior Engineering Manager,dunnhumby,"Manchester, Greater Manchester","dunnhumby is the global leader in Customer Data Science, empowering businesses everywhere to compete and thrive in the modern data-driven economy. We always put the Customer First. Our mission: to enable businesses to grow and reimagine themselves by becoming advocates and champions for their Customers. With deep heritage and expertise in retail – one of the world’s most competitive markets, with a deluge of multi-dimensional data – dunnhumby today enables businesses all over the world, across …",https://www.adzuna.co.uk/jobs/details/4970136543?utm_medium=api&utm_source=9b195f40,68546.61,68546.61,2024-12-10T10:18:17Z
Pricing and Analytics Manager,Matillion,"Manchester, Greater Manchester","Matillion is The Data Productivity Cloud. We are on a mission to power the data productivity of our customers and the world, by helping teams get data business ready, faster. Our technology allows customers to load, transform, sync and orchestrate their data. We are looking for passionate, high-integrity individuals to help us scale up our growing business. Together, we can make a dent in the universe bigger than ourselves. About the role The Pricing & Analytics Manager is responsible for devel…",https://www.adzuna.co.uk/jobs/details/5043862201?utm_medium=api&utm_source=9b195f40,48320,72480,2025-02-09T15:43:13Z
Commercial Account Manager,Matillion,"Manchester, Greater Manchester","Matillion is The Data Productivity Cloud. We are on a mission to power the data productivity of our customers and the world, by helping teams get data business ready, faster. Our technology allows customers to load, transform, sync and orchestrate their data. We are looking for passionate, high-integrity individuals to help us scale up our growing business. Together, we can make a dent in the universe bigger than ourselves. About the role As a Commercial Account Manager at Matillion, you will b…",https://www.adzuna.co.uk/jobs/details/5099174776?utm_medium=api&utm_source=9b195f40,53040,79560,2025-03-18T16:58:40Z
Analytics Translator,Limited,"Manchester, Greater Manchester","CHEP helps move more goods to more people, in more places than any other organization on earth via our 347 million pallets, crates and containers. We employ approximately 13,000 people and operate in 60 countries. Through our pioneering and sustainable share-and-reuse business model, the world’s biggest brands trust us to help them transport their goods more efficiently, safely and with less environmental impact. What does that mean for you? You’ll join an international organization big enough …",https://www.adzuna.co.uk/jobs/details/5072295756?utm_medium=api&utm_source=9b195f40,37379.2,37379.2,2025-03-03T16:54:19Z
